user_id,group_id,type,time
14750,39443,pop,2023-06-20 13:43:11
14750,39496,pop,2023-06-20 14:48:40
14750,39604,pop,2023-06-20 15:34:29
14750,39608,pop,2023-06-20 15:35:13
14750,39625,pop,2023-06-20 15:46:09
14750,39729,pop,2023-06-20 16:40:26
14681,35754,pop,2023-06-14 12:56:10
14681,36893,pop,2023-06-16 02:27:59
14681,37223,pop,2023-06-16 22:35:25
14681,37289,pop,2023-06-18 12:28:42
14681,37290,pop,2023-06-18 12:29:10
14681,38100,pop,2023-06-19 13:46:35
14681,38921,pop,2023-06-19 23:00:03
14681,39086,fit,2023-06-20 02:35:55
14681,39087,pop,2023-06-20 02:37:16
14681,39089,pop,2023-06-20 02:37:37
14681,39287,pop,2023-06-20 10:53:32
14681,39289,pop,2023-06-20 10:54:14
14681,39304,pop,2023-06-20 11:06:33
14681,39610,2023-06-20 15:36:19
14745,35818,pop,2023-06-14 13:38:45
14745,37228,pop,2023-06-16 23:17:20
14745,37228,pop,2023-06-16 23:18:02
14745,37229,pop,2023-06-16 23:21:11
14745,37229,fit,2023-06-16 23:23:21
14745,37229,fit,2023-06-16 23:23:47
14668,35741,pop,2023-06-14 12:47:55
14668,37230,fit,2023-06-16 23:27:27
14675,35748,pop,2023-06-14 12:52:52
14675,36909,pop,2023-06-16 09:48:11
14675,36910,pop,2023-06-16 09:48:27
14675,36910,pop,2023-06-16 09:48:28
14675,37250,fit,2023-06-17 16:09:37
14675,37274,pop,2023-06-18 00:43:30
14675,37288,pop,2023-06-18 12:15:59
14675,37393,pop,2023-06-19 11:17:26
14675,37397,pop,2023-06-19 11:19:47
14675,38158,pop,2023-06-19 14:06:50
14675,38158,pop,2023-06-19 14:21:25
14675,38158,pop,2023-06-19 14:21:35
14675,38694,pop,2023-06-19 19:53:30
14675,38736,pop,2023-06-19 20:32:01
14675,39288,pop,2023-06-20 10:53:56
14675,39689,pop,2023-06-20 16:18:47
14763,35836,pop,2023-06-14 13:48:16
14763,37249,pop,2023-06-17 16:08:44
14763,38284,2023-06-19 15:00:54
14763,39692,pop,2023-06-20 16:21:42
14763,39699,pop,2023-06-20 16:22:09
14763,39846,pop,2023-06-20 17:42:04
14763,39905,pop,2023-06-20 18:03:19
14763,39905,pop,2023-06-20 18:03:20
14763,39973,pop,2023-06-20 18:33:04
14763,39973,pop,2023-06-20 18:33:04
14763,39973,pop,2023-06-20 18:33:05
14763,39973,pop,2023-06-20 19:26:31
14902,35969,pop,2023-06-14 16:02:12
14902,37256,fit,2023-06-17 17:00:58
14902,37257,pop,2023-06-17 17:01:58
14902,38834,pop,2023-06-19 21:48:44
14902,38915,pop,2023-06-19 22:53:26
14902,38915,fit,2023-06-19 22:53:41
14902,38920,pop,2023-06-19 22:57:39
14902,38920,fit,2023-06-19 23:00:04
14902,38920,fit,2023-06-19 23:00:34
14801,35874,pop,2023-06-14 14:08:31
14801,37282,pop,2023-06-18 11:08:31
14801,37282,fit,2023-06-18 11:20:03
14801,37282,fit,2023-06-18 11:20:05
14801,37282,fit,2023-06-18 11:20:19
14801,37282,sim,2023-06-18 11:21:33
14801,37282,sim,2023-06-18 11:21:38
14801,37282,pop,2023-06-18 11:21:42
14801,37282,fit,2023-06-18 11:21:48
14801,37282,fit,2023-06-18 11:23:09
14801,37282,fit,2023-06-18 11:26:08
14801,37282,fit,2023-06-18 11:26:22
14801,37282,2023-06-18 11:27:05
14671,35744,pop,2023-06-14 12:50:26
14671,37284,pop,2023-06-18 11:30:56
14671,37284,fit,2023-06-18 11:32:14
14671,37284,fit,2023-06-18 11:36:50
14660,35733,pop,2023-06-14 12:44:34
14660,37315,pop,2023-06-18 20:39:55
14660,37315,fit,2023-06-18 20:48:48
14660,37315,fit,2023-06-18 20:50:04
14660,37315,fit,2023-06-18 20:51:06
14660,37316,pop,2023-06-18 20:52:22
14660,38438,pop,2023-06-19 16:09:24
14660,38440,pop,2023-06-19 16:13:58
14660,38444,pop,2023-06-19 16:14:46
14660,38444,fit,2023-06-19 16:17:47
14660,38460,pop,2023-06-19 16:19:45
14660,38798,pop,2023-06-19 21:33:57
14660,38842,pop,2023-06-19 21:59:51
14660,38969,pop,2023-06-19 23:15:47
14660,38969,pop,2023-06-19 23:27:58
14660,38996,pop,2023-06-19 23:44:13
14660,38996,pop,2023-06-19 23:44:40
14660,38996,fit,2023-06-19 23:49:19
14660,38996,fit,2023-06-19 23:50:11
14660,39004,pop,2023-06-19 23:57:40
14660,39153,2023-06-20 04:29:27
14660,39208,pop,2023-06-20 08:20:48
14660,39277,pop,2023-06-20 10:35:38
14660,39278,pop,2023-06-20 10:40:54
14660,39324,pop,2023-06-20 11:34:25
14660,39385,pop,2023-06-20 12:42:50
14660,39392,pop,2023-06-20 12:57:04
14660,39402,pop,2023-06-20 13:00:52
14660,39417,pop,2023-06-20 13:13:49
14660,39554,pop,2023-06-20 15:16:12
14660,39554,pop,2023-06-20 15:26:59
14660,39792,pop,2023-06-20 17:07:37
14660,39892,pop,2023-06-20 17:59:05
14749,35822,pop,2023-06-14 13:41:22
14749,36936,pop,2023-06-16 10:53:11
14749,37358,fit,2023-06-19 09:10:31
14909,35976,pop,2023-06-14 16:05:10
14909,37167,pop,2023-06-16 14:43:19
14909,37362,fit,2023-06-19 09:20:36
14909,37363,pop,2023-06-19 09:21:00
14909,37363,fit,2023-06-19 09:22:14
14909,37363,fit,2023-06-19 09:22:54
14909,37365,2023-06-19 09:25:54
14700,35773,pop,2023-06-14 13:05:30
14700,36907,pop,2023-06-16 09:36:33
14700,37181,pop,2023-06-16 14:57:24
14700,37182,pop,2023-06-16 15:00:24
14700,37185,pop,2023-06-16 15:03:25
14700,37189,pop,2023-06-16 15:08:56
14700,37190,pop,2023-06-16 15:14:35
14700,37192,pop,2023-06-16 15:15:00
14700,37194,pop,2023-06-16 15:16:36
14700,37369,pop,2023-06-19 09:29:07
14906,35973,pop,2023-06-14 16:03:32
14906,37388,pop,2023-06-19 11:07:08
14906,37388,fit,2023-06-19 11:10:08
14906,37388,fit,2023-06-19 11:10:40
14906,37388,fit,2023-06-19 11:13:12
14906,37388,fit,2023-06-19 11:14:05
14906,37388,fit,2023-06-19 11:14:05
14906,38382,pop,2023-06-19 15:20:46
14906,39245,pop,2023-06-20 09:38:45
14906,39537,pop,2023-06-20 15:08:35
14906,39537,pop,2023-06-20 15:08:50
14906,39537,pop,2023-06-20 15:09:03
14702,35775,pop,2023-06-14 13:06:16
14702,37400,pop,2023-06-19 11:26:34
14702,37409,pop,2023-06-19 11:28:44
14702,37411,pop,2023-06-19 11:28:59
14702,39428,pop,2023-06-20 13:20:59
14702,39900,pop,2023-06-20 18:00:29
14702,39900,pop,2023-06-20 18:02:58
14773,35846,pop,2023-06-14 13:54:35
14773,37404,pop,2023-06-19 11:24:04
14773,37404,fit,2023-06-19 11:28:20
14773,38748,pop,2023-06-19 20:43:29
14773,38748,pop,2023-06-19 20:45:46
14773,39317,pop,2023-06-20 11:26:25
14701,35774,pop,2023-06-14 13:05:55
14701,37431,pop,2023-06-19 11:35:27
14701,37431,fit,2023-06-19 11:38:55
14701,37431,fit,2023-06-19 11:40:54
14707,35780,pop,2023-06-14 13:08:31
14707,37403,pop,2023-06-19 11:24:04
14707,37418,pop,2023-06-19 11:32:49
14707,37438,pop,2023-06-19 11:35:45
14707,37438,fit,2023-06-19 11:41:09
14707,37438,fit,2023-06-19 11:41:42
14707,37438,fit,2023-06-19 11:41:57
14707,40030,pop,2023-06-20 19:10:03
14707,40036,pop,2023-06-20 19:14:26
14641,35714,pop,2023-06-14 12:32:05
14641,37484,fit,2023-06-19 11:48:24
14641,40198,pop,2023-06-20 21:00:08
14782,35855,pop,2023-06-14 13:58:56
14782,36898,pop,2023-06-16 08:42:48
14782,36898,fit,2023-06-16 08:49:37
14782,36898,fit,2023-06-16 08:49:53
14782,36898,fit,2023-06-16 08:50:23
14782,36898,fit,2023-06-16 08:52:12
14782,36898,fit,2023-06-16 08:52:38
14782,37208,pop,2023-06-16 16:05:21
14782,37546,pop,2023-06-19 12:03:31
14782,37546,fit,2023-06-19 12:11:35
14782,39988,pop,2023-06-20 18:43:12
14782,40052,2023-06-20 19:22:44
14781,35854,pop,2023-06-14 13:58:29
14781,37340,fit,2023-06-19 07:58:14
14781,37340,pop,2023-06-19 07:58:40
14781,37340,pop,2023-06-19 07:58:50
14781,37341,pop,2023-06-19 07:59:01
14781,37342,pop,2023-06-19 08:01:47
14781,37492,pop,2023-06-19 11:53:27
14781,37505,pop,2023-06-19 11:56:32
14781,37511,pop,2023-06-19 12:01:10
14781,37520,pop,2023-06-19 12:01:10
14781,37511,pop,2023-06-19 12:03:13
14781,37570,pop,2023-06-19 12:12:47
14781,37570,fit,2023-06-19 12:15:25
14781,37570,fit,2023-06-19 12:15:43
14781,37570,fit,2023-06-19 12:17:33
14781,37570,fit,2023-06-19 12:18:13
14781,37570,fit,2023-06-19 12:18:20
14781,37591,pop,2023-06-19 12:18:46
14781,37590,pop,2023-06-19 12:18:47
14781,38441,pop,2023-06-19 16:13:02
14781,39205,pop,2023-06-20 08:09:35
14911,35978,pop,2023-06-14 16:05:40
14911,37604,pop,2023-06-19 12:24:58
14911,37653,pop,2023-06-19 12:32:07
14911,37653,pop,2023-06-19 12:32:54
14911,37679,fit,2023-06-19 12:46:58
14911,37679,fit,2023-06-19 12:47:03
14911,37679,fit,2023-06-19 12:48:18
14911,37679,fit,2023-06-19 12:48:18
14911,37679,fit,2023-06-19 12:49:49
14911,37679,fit,2023-06-19 12:52:51
14911,37679,fit,2023-06-19 12:52:51
14911,37679,fit,2023-06-19 12:54:26
14911,37835,pop,2023-06-19 13:07:02
14685,35758,pop,2023-06-14 12:58:07
14685,37615,pop,2023-06-19 12:24:49
14685,37615,pop,2023-06-19 12:25:07
14685,37621,pop,2023-06-19 12:25:55
14685,37621,pop,2023-06-19 12:25:55
14685,37625,pop,2023-06-19 12:29:11
14685,37718,pop,2023-06-19 12:47:38
14685,37761,pop,2023-06-19 12:49:47
14685,37761,pop,2023-06-19 12:52:36
14685,37761,pop,2023-06-19 12:55:33
14685,37761,pop,2023-06-19 12:57:38
14685,38439,pop,2023-06-19 16:10:00
14685,38439,pop,2023-06-19 16:10:16
14685,38439,pop,2023-06-19 16:10:16
14685,38439,pop,2023-06-19 16:12:09
14685,38478,pop,2023-06-19 16:28:44
14685,38956,pop,2023-06-19 23:10:47
14685,39204,pop,2023-06-20 08:08:51
14685,39721,pop,2023-06-20 16:34:02
14685,39723,pop,2023-06-20 16:35:34
14685,40180,pop,2023-06-20 20:43:14
14685,40744,pop,2023-06-21 19:29:08
14712,35785,pop,2023-06-14 13:10:37
14712,37580,pop,2023-06-19 12:13:42
14712,37580,pop,2023-06-19 13:06:52
14712,37580,pop,2023-06-19 13:08:03
14712,38463,pop,2023-06-19 16:21:04
14712,38463,pop,2023-06-19 16:21:25
14712,38543,pop,2023-06-19 18:12:56
14712,39530,pop,2023-06-20 15:05:25
14712,39530,pop,2023-06-20 15:06:08
14712,40733,pop,2023-06-21 17:21:51
14809,35882,pop,2023-06-14 14:14:22
14809,37909,pop,2023-06-19 13:14:06
14809,37909,fit,2023-06-19 13:21:00
14809,37909,fit,2023-06-19 13:25:37
14809,37909,fit,2023-06-19 13:25:44
14809,38503,pop,2023-06-19 17:11:38
14809,38534,pop,2023-06-19 17:50:02
14809,38536,pop,2023-06-19 17:53:44
14809,38693,pop,2023-06-19 19:41:15
14809,38700,pop,2023-06-19 20:07:11
14809,38876,pop,2023-06-19 22:29:55
14706,35779,pop,2023-06-14 13:08:05
14706,37680,pop,2023-06-19 12:40:46
14706,37875,pop,2023-06-19 13:07:01
14706,37875,fit,2023-06-19 13:21:01
14706,37875,fit,2023-06-19 13:28:43
14717,35790,pop,2023-06-14 13:13:07
14717,38107,pop,2023-06-19 13:49:27
14717,38122,pop,2023-06-19 13:53:28
14717,38122,fit,2023-06-19 13:57:24
14717,38122,fit,2023-06-19 13:57:32
14717,38122,fit,2023-06-19 14:01:46
14717,38122,fit,2023-06-19 14:01:53
14717,38122,fit,2023-06-19 14:03:40
14717,38122,fit,2023-06-19 14:06:32
14780,35853,pop,2023-06-14 13:58:08
14780,38088,pop,2023-06-19 13:54:38
14780,38088,pop,2023-06-19 13:56:47
14780,38088,pop,2023-06-19 14:00:02
14780,38148,pop,2023-06-19 14:02:00
14780,38148,pop,2023-06-19 14:03:40
14780,38148,fit,2023-06-19 14:15:01
14780,38148,fit,2023-06-19 14:20:01
14780,39330,pop,2023-06-20 11:42:02
14780,39330,fit,2023-06-20 11:43:11
14780,39978,pop,2023-06-20 18:36:29
14758,35831,pop,2023-06-14 13:46:10
14758,38047,pop,2023-06-19 13:36:34
14758,38154,pop,2023-06-19 14:03:51
14758,38154,fit,2023-06-19 14:15:01
14758,38199,pop,2023-06-19 14:29:30
14758,38558,pop,2023-06-19 18:28:46
14758,39947,pop,2023-06-20 18:18:49
14758,39947,fit,2023-06-20 18:23:01
14758,39947,fit,2023-06-20 18:25:27
14758,39947,fit,2023-06-20 18:30:01
14708,35781,pop,2023-06-14 13:08:57
14708,37571,pop,2023-06-19 12:12:32
14708,37587,pop,2023-06-19 12:18:56
14708,37587,pop,2023-06-19 12:18:59
14708,37587,pop,2023-06-19 12:19:06
14708,37622,fit,2023-06-19 12:31:50
14708,37622,fit,2023-06-19 12:31:55
14708,37622,fit,2023-06-19 12:32:53
14708,37672,pop,2023-06-19 12:40:46
14708,37781,pop,2023-06-19 12:55:23
14708,37781,pop,2023-06-19 12:55:48
14708,37885,pop,2023-06-19 13:07:14
14708,37885,fit,2023-06-19 13:14:03
14708,37885,pop,2023-06-19 13:20:53
14708,37885,pop,2023-06-19 13:21:09
14708,37885,pop,2023-06-19 13:21:10
14708,37985,pop,2023-06-19 13:26:00
14708,38020,pop,2023-06-19 13:29:08
14708,38051,pop,2023-06-19 13:39:37
14708,38066,pop,2023-06-19 13:39:40
14708,38134,pop,2023-06-19 13:58:34
14708,38134,fit,2023-06-19 14:03:42
14708,38134,pop,2023-06-19 14:06:36
14708,38134,fit,2023-06-19 14:06:45
14708,38185,pop,2023-06-19 14:24:59
14708,38185,fit,2023-06-19 14:29:15
14708,38185,pop,2023-06-19 14:30:11
14708,38210,pop,2023-06-19 14:33:18
14708,38210,pop,2023-06-19 14:33:38
14708,38456,pop,2023-06-19 16:18:29
14708,39258,pop,2023-06-20 10:11:09
14708,39528,pop,2023-06-20 15:04:33
14708,39869,pop,2023-06-20 17:50:34
14708,40230,pop,2023-06-20 21:13:54
14708,40230,pop,2023-06-20 21:14:10
14708,40252,pop,2023-06-20 21:24:15
14708,40255,pop,2023-06-20 21:26:38
14708,40255,pop,2023-06-20 21:28:35
14708,40298,pop,2023-06-20 21:43:58
14708,40402,pop,2023-06-20 22:14:14
14708,40410,pop,2023-06-20 22:19:40
14708,40453,pop,2023-06-20 22:37:04
14676,35749,pop,2023-06-14 12:53:49
14676,36389,pop,2023-06-15 23:42:18
14676,36389,pop,2023-06-16 00:03:19
14676,38198,pop,2023-06-19 14:25:36
14676,38198,fit,2023-06-19 14:31:41
14676,39501,pop,2023-06-20 14:50:59
14676,39646,pop,2023-06-20 15:58:56
14676,39824,pop,2023-06-20 17:25:22
14676,39826,pop,2023-06-20 17:26:00
14676,40041,pop,2023-06-20 19:20:09
14676,40083,pop,2023-06-20 19:37:42
14676,40084,pop,2023-06-20 19:38:36
14676,40087,pop,2023-06-20 19:39:30
14676,40091,pop,2023-06-20 19:42:32
14676,40097,pop,2023-06-20 19:43:39
14676,40102,pop,2023-06-20 19:44:56
14676,40108,pop,2023-06-20 19:48:05
14676,40114,pop,2023-06-20 19:52:15
14676,40120,pop,2023-06-20 19:56:38
14676,40125,pop,2023-06-20 19:58:41
14676,40137,pop,2023-06-20 20:02:48
14676,40150,pop,2023-06-20 20:10:09
14676,40162,pop,2023-06-20 20:19:51
14676,40165,pop,2023-06-20 20:21:49
14676,40171,pop,2023-06-20 20:26:30
14676,40174,pop,2023-06-20 20:31:33
14676,40177,pop,2023-06-20 20:33:22
14676,40184,pop,2023-06-20 20:46:43
14676,40191,pop,2023-06-20 20:49:43
14676,40194,pop,2023-06-20 20:55:30
14676,40196,pop,2023-06-20 20:57:26
14676,40199,pop,2023-06-20 21:00:14
14676,40200,pop,2023-06-20 21:01:09
14676,40201,pop,2023-06-20 21:01:29
14676,40205,pop,2023-06-20 21:03:44
14676,40227,pop,2023-06-20 21:09:53
14676,40229,pop,2023-06-20 21:11:39
14676,40251,pop,2023-06-20 21:23:56
14676,40257,pop,2023-06-20 21:27:36
14676,40291,pop,2023-06-20 21:42:47
14676,40309,pop,2023-06-20 21:46:11
14676,40339,pop,2023-06-20 21:51:52
14676,40367,pop,2023-06-20 22:00:06
14676,40379,pop,2023-06-20 22:06:04
14676,40387,pop,2023-06-20 22:07:32
14676,40392,pop,2023-06-20 22:12:36
14676,40407,pop,2023-06-20 22:17:46
14676,40421,pop,2023-06-20 22:20:52
14676,40431,pop,2023-06-20 22:30:41
14676,40449,pop,2023-06-20 22:35:31
14676,40468,pop,2023-06-20 22:43:41
14676,40476,pop,2023-06-20 22:46:28
14676,40492,pop,2023-06-20 22:55:48
14676,40512,pop,2023-06-20 23:03:23
14676,40521,pop,2023-06-20 23:04:22
14676,40531,pop,2023-06-20 23:10:55
14676,40540,pop,2023-06-20 23:14:37
14676,40554,pop,2023-06-20 23:23:32
14676,40564,pop,2023-06-20 23:26:09
14676,40568,pop,2023-06-20 23:26:50
14676,40585,pop,2023-06-20 23:43:07
14676,40587,pop,2023-06-20 23:46:05
14676,40589,pop,2023-06-20 23:49:25
14676,40590,pop,2023-06-20 23:50:39
14676,40592,pop,2023-06-20 23:51:41
14676,40596,pop,2023-06-20 23:53:28
14676,40598,pop,2023-06-20 23:53:56
14676,40599,pop,2023-06-20 23:54:57
14676,40609,pop,2023-06-20 23:59:20
14676,40613,pop,2023-06-21 00:00:21
14676,40616,pop,2023-06-21 00:01:31
14676,40617,pop,2023-06-21 00:01:59
14676,40619,pop,2023-06-21 00:02:45
14676,40620,pop,2023-06-21 00:03:21
14676,40621,pop,2023-06-21 00:04:10
14676,40622,pop,2023-06-21 00:04:36
14676,40623,pop,2023-06-21 00:07:32
14676,40624,pop,2023-06-21 00:09:37
14676,40646,pop,2023-06-21 07:18:56
14676,40715,pop,2023-06-21 14:45:14
14676,40718,pop,2023-06-21 15:43:20
14676,40720,pop,2023-06-21 15:50:52
14676,40723,pop,2023-06-21 16:40:15
14676,40727,pop,2023-06-21 17:03:20
14676,40728,pop,2023-06-21 17:03:52
14676,40729,pop,2023-06-21 17:04:42
14676,40731,pop,2023-06-21 17:13:41
14676,40732,pop,2023-06-21 17:16:05
14676,40735,pop,2023-06-21 17:40:51
14676,40736,pop,2023-06-21 17:46:11
14676,40737,pop,2023-06-21 18:01:13
14676,40740,pop,2023-06-21 18:40:29
14676,40747,pop,2023-06-21 19:40:36
14676,40749,pop,2023-06-21 20:00:37
14676,40751,pop,2023-06-21 20:10:41
14676,40754,pop,2023-06-21 20:47:00
14676,40755,pop,2023-06-21 21:28:24
14676,40758,pop,2023-06-21 21:46:39
14676,40759,pop,2023-06-21 22:04:56
14698,35771,pop,2023-06-14 13:04:35
14698,37607,pop,2023-06-19 12:24:59
14698,37607,pop,2023-06-19 12:29:09
14698,37661,pop,2023-06-19 12:33:14
14698,38031,pop,2023-06-19 13:30:23
14698,38031,fit,2023-06-19 13:45:35
14698,38031,fit,2023-06-19 13:48:00
14698,38121,pop,2023-06-19 13:53:22
14698,38121,fit,2023-06-19 14:03:41
14698,38121,fit,2023-06-19 14:16:43
14698,39337,pop,2023-06-20 11:50:36
14698,39647,pop,2023-06-20 16:00:02
14698,39649,pop,2023-06-20 16:03:24
14688,35761,pop,2023-06-14 12:59:29
14688,37020,pop,2023-06-16 12:19:13
14688,38313,fit,2023-06-19 15:05:35
14688,38313,fit,2023-06-19 15:08:09
14688,38313,fit,2023-06-19 15:08:37
14688,38363,pop,2023-06-19 15:11:37
14688,39453,pop,2023-06-20 14:02:16
14688,39460,pop,2023-06-20 14:06:19
14688,39460,pop,2023-06-20 14:08:15
14688,40182,pop,2023-06-20 20:46:41
14640,35713,pop,2023-06-14 12:31:14
14640,37923,pop,2023-06-19 13:14:14
14640,37923,pop,2023-06-19 13:14:33
14640,37976,pop,2023-06-19 13:21:53
14640,37976,pop,2023-06-19 13:26:19
14640,38222,pop,2023-06-19 14:58:56
14640,38222,pop,2023-06-19 15:17:43
14640,38222,pop,2023-06-19 15:18:08
14640,39745,pop,2023-06-20 16:52:38
14640,39817,pop,2023-06-20 17:21:32
14690,35763,pop,2023-06-14 13:00:38
14690,38242,pop,2023-06-19 14:43:34
14690,38242,fit,2023-06-19 14:53:37
14690,38242,fit,2023-06-19 14:58:51
14690,38242,fit,2023-06-19 14:59:25
14690,38320,pop,2023-06-19 15:05:18
14690,38366,pop,2023-06-19 15:12:30
14690,38366,pop,2023-06-19 15:20:28
14690,38366,pop,2023-06-19 15:21:36
14690,40352,pop,2023-06-20 21:54:19
14784,35857,pop,2023-06-14 13:59:50
14784,38358,pop,2023-06-19 15:10:51
14784,38358,fit,2023-06-19 15:17:21
14784,38358,fit,2023-06-19 15:20:26
14784,38358,fit,2023-06-19 15:20:28
14784,40169,pop,2023-06-20 20:23:34
14661,35734,pop,2023-06-14 12:45:06
14661,38127,pop,2023-06-19 13:57:15
14661,38127,pop,2023-06-19 13:57:39
14661,38155,pop,2023-06-19 14:03:54
14661,38177,pop,2023-06-19 14:18:39
14661,38180,pop,2023-06-19 14:19:39
14661,38180,pop,2023-06-19 14:20:34
14661,38194,pop,2023-06-19 14:25:38
14661,38194,pop,2023-06-19 14:27:37
14661,38208,pop,2023-06-19 14:31:51
14661,38208,pop,2023-06-19 14:32:04
14661,38275,pop,2023-06-19 14:52:47
14661,38340,pop,2023-06-19 15:08:28
14661,38362,pop,2023-06-19 15:11:37
14661,38362,pop,2023-06-19 15:12:04
14661,38367,pop,2023-06-19 15:12:28
14661,38372,pop,2023-06-19 15:18:07
14661,38378,pop,2023-06-19 15:20:53
14661,38378,pop,2023-06-19 15:22:42
14661,38378,pop,2023-06-19 15:22:44
14661,38384,pop,2023-06-19 15:22:50
14661,38384,fit,2023-06-19 15:23:21
14661,38390,pop,2023-06-19 15:27:45
14661,38384,fit,2023-06-19 15:36:24
14661,38384,fit,2023-06-19 15:36:26
14661,38424,pop,2023-06-19 15:51:30
14661,38489,pop,2023-06-19 16:48:37
14661,39028,pop,2023-06-20 00:32:50
14661,39028,pop,2023-06-20 00:33:53
14661,39899,pop,2023-06-20 18:00:14
14661,39902,pop,2023-06-20 18:00:49
14655,35728,pop,2023-06-14 12:42:09
14655,38209,pop,2023-06-19 14:32:04
14655,38209,fit,2023-06-19 14:39:48
14655,38209,fit,2023-06-19 14:39:49
14655,38209,fit,2023-06-19 14:42:22
14655,38209,fit,2023-06-19 14:45:55
14655,38209,fit,2023-06-19 14:50:55
14655,38209,fit,2023-06-19 14:50:57
14655,38209,fit,2023-06-19 14:51:59
14655,38324,pop,2023-06-19 15:07:37
14655,38324,pop,2023-06-19 15:08:09
14655,38324,fit,2023-06-19 15:08:13
14655,38354,2023-06-19 15:08:40
14655,38360,pop,2023-06-19 15:11:12
14655,38389,pop,2023-06-19 15:27:13
14655,38389,fit,2023-06-19 15:31:58
14655,38389,fit,2023-06-19 15:32:59
14655,38389,fit,2023-06-19 15:33:19
14655,38405,pop,2023-06-19 15:36:46
14655,38405,pop,2023-06-19 15:36:52
14655,38405,fit,2023-06-19 15:41:15
14655,38405,fit,2023-06-19 15:41:33
14655,39641,pop,2023-06-20 15:58:56
14655,39641,fit,2023-06-20 16:00:27
14655,39651,pop,2023-06-20 16:03:47
14655,40164,pop,2023-06-20 20:20:55
14659,35732,pop,2023-06-14 12:44:13
