user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
14809,37909,23,27,0,1,0,0,1,0,0,0,0,0,1,-1,-1,4,0,34,str,2023-06-19 13:22:17
14809,37909,18,27,0,1,0,0,1,1,1,0,1,1,2,-1,-1,5,0,13,str,2023-06-19 13:22:22
14809,37909,32,27,0,1,0,0,1,1,1,0,1,1,3,-1,-1,5,0,16,str,2023-06-19 13:22:42
14706,37875,18,24,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 13:24:19
14706,37875,32,24,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 13:25:09
14706,37875,18,24,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 13:25:35
14706,37875,30,24,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 13:26:19
14706,37875,22,24,0,1,0,0,1,0,0,0,0,0,4,-1,-1,4,0,18,str,2023-06-19 13:26:25
14706,37875,22,24,0,1,0,0,1,0,0,0,0,0,4,-1,-1,4,0,18,str,2023-06-19 13:26:35
14706,37875,24,24,0,1,0,0,1,0,0,0,0,0,5,-1,-1,4,0,21,str,2023-06-19 13:27:09
14706,37875,26,24,0,1,0,0,1,0,0,0,0,0,6,-1,-1,4,0,23,str,2023-06-19 13:27:33
14717,38122,5,11,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,30,str,2023-06-19 14:02:37
14717,38122,22,11,0,1,0,0,1,0,0,0,0,-1,1,-1,-1,4,0,18,str,2023-06-19 14:03:12
14780,38088,18,31,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,13,str,2023-06-19 13:57:01
14758,38154,18,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,13,str,2023-06-19 14:03:56
14758,38154,26,28,0,1,0,0,-1,0,0,0,-1,-1,2,-1,-1,4,0,23,str,2023-06-19 14:15:01
14758,38154,24,28,0,1,0,0,1,0,0,0,-1,-1,1,-1,-1,4,0,21,str,2023-06-19 14:15:11
14708,37885,18,24,0,1,0,1,-1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 13:14:07
14708,37885,32,24,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 13:14:36
14708,37885,11,24,0,1,0,0,0,0,0,0,0,0,7,-1,-1,4,0,10,str,2023-06-19 13:17:33
14708,37885,30,24,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 13:18:06
14708,37885,18,24,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 13:20:27
14708,37885,32,24,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 13:20:27
14708,37885,30,24,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 13:20:30
14708,37885,22,24,0,1,0,0,1,0,0,0,0,0,4,-1,-1,4,0,18,str,2023-06-19 13:20:51
14708,37885,29,24,1,0,0,0,1,0,0,0,0,0,-1,-1,1,3,1,99,str,2023-06-19 13:20:53
14708,37885,29,24,1,0,0,0,1,0,0,0,0,0,-1,-1,1,3,1,99,str,2023-06-19 13:21:31
14708,38134,18,24,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 14:04:30
14708,38134,32,24,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 14:05:07
14708,38134,29,24,1,0,0,0,1,0,0,0,0,0,-1,-1,1,3,1,99,str,2023-06-19 14:06:36
14708,38134,5,24,1,0,0,0,1,0,0,0,0,0,-1,-1,3,4,0,30,str,2023-06-19 14:06:39
14708,38134,4,24,1,0,0,0,1,0,0,0,0,0,-1,-1,4,4,0,61,str,2023-06-19 14:06:45
14708,38134,30,24,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 14:06:45
14708,38185,18,24,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 14:29:25
14708,38185,32,24,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 14:29:49
14708,38185,30,24,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 14:29:55
14708,38185,29,24,1,0,0,0,1,0,0,0,0,0,-1,-1,1,3,1,99,str,2023-06-19 14:30:14
14708,38185,5,24,1,0,0,0,1,0,0,0,0,0,-1,-1,3,4,0,30,str,2023-06-19 14:30:33
14676,38198,30,30,0,1,0,1,1,1,-1,-1,-1,-1,3,-1,-1,5,0,9,str,2023-06-19 14:31:51
14698,37661,29,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 12:34:57
14698,38121,5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,0,30,str,2023-06-19 13:53:32
14784,38358,18,28,0,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,5,0,13,str,2023-06-19 15:17:30
14784,38358,32,28,0,1,0,1,1,1,1,-1,-1,-1,2,-1,-1,5,0,16,str,2023-06-19 15:17:46
14784,38358,30,28,0,1,0,1,1,1,1,-1,-1,-1,3,-1,-1,5,0,9,str,2023-06-19 15:17:58
14784,38358,22,28,0,1,0,0,1,0,0,-1,-1,-1,4,-1,-1,4,0,18,str,2023-06-19 15:18:13
14784,38358,22,28,0,1,0,0,1,0,0,-1,-1,-1,4,-1,-1,4,0,18,str,2023-06-19 15:18:21
14784,38358,30,28,0,1,0,1,1,1,1,-1,-1,-1,2,-1,-1,5,0,9,str,2023-06-19 15:20:26
14784,38358,26,28,0,1,0,0,1,0,0,-1,-1,-1,3,-1,-1,4,0,23,str,2023-06-19 15:20:45
14784,38358,31,28,0,1,0,0,0,0,0,-1,-1,-1,7,-1,-1,4,0,49,str,2023-06-19 15:21:04
14784,38358,1,28,0,1,0,0,1,0,0,-1,-1,-1,9,-1,-1,4,0,6,str,2023-06-19 15:21:09
14661,38384,5,0,0,1,0,0,-1,0,-1,-1,-1,-1,2,-1,-1,4,0,30,str,2023-06-19 15:40:16
14661,38384,22,0,0,1,0,0,-1,0,-1,-1,-1,-1,1,-1,-1,4,0,18,str,2023-06-19 15:40:16
