,Unnamed: 0,user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
506,506,14713,39316,24,27,0,1,0,4.5,0.4822257758824924,4.5,4.5,0.0,-1.0,-1,6,-1,-1,4,6,21,str,2023-06-20 12:02:30
507,507,14713,39316,18,27,0,1,0,5.0,0.294662276258021,5.0,5.0,1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 12:03:32
508,508,14760,39359,18,27,0,1,0,5.0,0.3108797703478554,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 12:30:52
509,509,14760,39359,18,27,0,1,0,5.0,0.3108797703478554,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 12:31:11
510,510,14760,39359,5,27,0,1,0,4.0,0.3187531001984127,4.0,4.0,-1.0,-1.0,-1,15,-1,-1,4,8,30,str,2023-06-20 12:32:15
511,511,14694,40362,5,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,4,8,30,str,2023-06-20 21:58:48
512,512,14654,38995,18,30,0,1,0,5.0,0.2723741979061128,5.0,-1.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-19 23:41:07
513,513,14654,38995,30,30,0,1,0,5.0,0.3474929971988795,5.0,-1.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-19 23:41:24
514,514,14654,38995,26,30,0,1,0,4.5,0.3866946778711484,4.5,-1.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-06-19 23:41:45
515,515,14654,38995,15,30,0,1,0,4.5,0.302020202020202,4.5,-1.0,-1.0,-1.0,-1,7,-1,-1,4,1,40,str,2023-06-19 23:42:00
516,516,14654,38995,11,30,0,1,0,4.5,0.3876488095238095,4.5,-1.0,-1.0,-1.0,-1,8,-1,-1,4,6,10,str,2023-06-19 23:42:12
517,517,14654,38995,2,30,0,1,0,4.5,0.215922619047619,4.5,-1.0,-1.0,-1.0,-1,9,-1,-1,4,6,11,str,2023-06-19 23:42:25
518,518,14654,38995,10,30,0,1,0,4.5,0.4159774436090225,4.5,-1.0,-1.0,-1.0,-1,12,-1,-1,4,4,11,str,2023-06-19 23:42:47
519,519,14654,38995,16,30,0,1,0,4.5,0.4137254901960784,4.5,-1.0,-1.0,-1.0,-1,13,-1,-1,4,4,11,str,2023-06-19 23:43:00
520,520,14654,38995,28,30,0,1,0,4.5,0.3311111111111111,4.5,-1.0,-1.0,-1.0,-1,14,-1,-1,4,1,18,str,2023-06-19 23:43:20
521,521,14654,38995,4,30,0,1,0,4.0,0.2898202807293716,4.0,-1.0,-1.0,-1.0,-1,15,-1,-1,4,5,61,str,2023-06-19 23:43:37
522,522,14654,38995,20,30,0,1,0,4.0,0.2270833333333333,4.0,-1.0,-1.0,-1.0,-1,23,-1,-1,4,5,7,str,2023-06-19 23:43:59
523,523,14654,38995,8,30,0,1,0,3.5,0.2761054421768708,3.5,-1.0,-1.0,-1.0,-1,26,-1,-1,3,7,47,str,2023-06-19 23:44:13
524,524,14654,38995,13,30,0,1,0,3.0,0.3300186741363212,3.0,-1.0,-1.0,-1.0,-1,29,-1,-1,4,1,43,str,2023-06-19 23:44:40
525,525,14804,39429,21,10,0,1,0,2.0,0.1917162698412698,2.0,2.0,2.0,0.0,-1,31,-1,-1,2,5,9,str,2023-06-20 13:31:08
526,526,14804,39429,15,10,0,1,0,4.5,0.3575148809523809,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,1,40,str,2023-06-20 13:31:34
527,527,14804,39429,18,10,0,1,0,5.0,0.3137997713209577,5.0,5.0,5.0,1.0,-1,7,-1,-1,5,6,13,str,2023-06-20 13:32:53
528,528,14804,39429,15,10,0,1,0,4.5,0.3575148809523809,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,1,40,str,2023-06-20 13:46:40
529,529,14804,39429,4,10,0,1,0,4.0,0.3286243386243386,4.0,4.0,4.0,0.0,-1,3,-1,-1,4,5,61,str,2023-06-20 13:47:31
530,530,14804,39429,9,10,0,1,0,3.0,0.5876068376068376,3.0,3.0,3.0,0.0,-1,20,-1,-1,3,7,40,str,2023-06-20 13:48:00
531,531,14804,39429,13,10,0,1,0,3.0,0.4378720238095238,3.0,3.0,3.0,0.0,-1,24,-1,-1,4,1,43,str,2023-06-20 13:48:50
532,532,14804,39429,9,10,0,1,0,3.0,0.5876068376068376,3.0,3.0,3.0,0.0,-1,20,-1,-1,3,7,40,str,2023-06-20 13:50:00
533,533,14804,39429,4,10,0,1,0,4.0,0.3286243386243386,4.0,4.0,4.0,0.0,-1,3,-1,-1,4,5,61,str,2023-06-20 13:54:43
534,534,14804,39429,15,10,0,1,0,4.5,0.3575148809523809,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,1,40,str,2023-06-20 13:54:55
535,535,14804,39429,15,10,0,1,0,4.5,0.3575148809523809,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,1,40,str,2023-06-20 13:55:00
536,536,14804,39429,4,10,0,1,0,4.0,0.3286243386243386,4.0,4.0,4.0,0.0,-1,3,-1,-1,4,5,61,str,2023-06-20 13:55:55
537,537,14804,39429,9,10,0,1,0,3.0,0.5876068376068376,3.0,3.0,3.0,0.0,-1,20,-1,-1,3,7,40,str,2023-06-20 13:57:30
538,538,14804,39429,13,10,0,1,0,3.0,0.4378720238095238,3.0,3.0,3.0,0.0,-1,24,-1,-1,4,1,43,str,2023-06-20 13:57:58
539,539,14889,39494,26,16,0,1,0,4.5,0.3369164332399626,4.5,4.5,0.0,-1.0,-1,1,-1,-1,4,6,23,str,2023-06-20 14:51:11
540,540,14889,39494,24,16,0,1,0,4.5,0.3900023691068467,4.5,4.5,0.0,-1.0,-1,2,-1,-1,4,6,21,str,2023-06-20 14:51:32
541,541,14889,39494,11,16,0,1,0,4.5,0.3710565476190476,4.5,4.5,0.0,-1.0,-1,3,-1,-1,4,6,10,str,2023-06-20 14:51:46
542,542,14889,39494,25,16,0,1,0,4.0,0.2937301587301587,4.0,4.0,0.0,-1.0,-1,5,-1,-1,4,8,32,str,2023-06-20 14:52:44
543,543,14779,39487,29,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 14:47:44
544,544,14899,37206,29,31,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,1,-1,-1,3,10,99,str,2023-06-16 15:58:55
545,545,14899,39510,32,30,0,1,0,5.0,0.3550240279598078,5.0,5.0,1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 15:04:01
546,546,14899,39510,13,30,0,0,1,3.0,0.3745535714285714,3.0,3.0,0.0,-1.0,-1,-1,3,-1,4,1,43,str,2023-06-20 15:04:17
547,547,14899,39510,1,30,0,0,1,4.0,0.3789115646258503,4.0,4.0,0.0,-1.0,-1,-1,8,-1,4,4,6,str,2023-06-20 15:04:49
548,548,14899,39510,20,30,0,0,1,4.0,0.275,4.0,4.0,0.0,-1.0,-1,-1,9,-1,4,5,7,str,2023-06-20 15:04:52
549,549,14899,39510,23,30,0,0,1,4.0,0.3625,4.0,4.0,0.0,-1.0,-1,-1,13,-1,4,7,34,str,2023-06-20 15:05:04
550,550,14899,39510,22,30,0,1,0,4.5,0.4034188034188034,4.5,4.5,0.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 15:05:45
551,551,14899,39510,32,30,0,1,0,5.0,0.3550240279598078,5.0,5.0,1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 15:06:03
552,552,14899,39510,30,30,0,1,0,5.0,0.3810861941675896,5.0,5.0,1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-20 15:06:03
553,553,14899,39510,24,30,0,1,0,4.5,0.4425491589670693,4.5,4.5,0.0,-1.0,-1,6,-1,-1,4,6,21,str,2023-06-20 15:06:12
554,554,14899,39510,24,30,0,1,0,4.5,0.4425491589670693,4.5,4.5,0.0,-1.0,-1,6,-1,-1,4,6,21,str,2023-06-20 15:06:48
555,555,14899,39510,30,30,0,1,0,5.0,0.3810861941675896,5.0,5.0,1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-20 15:06:56
556,556,14899,39510,22,30,0,1,0,4.5,0.4034188034188034,4.5,4.5,0.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 15:07:02
557,557,14899,39510,26,30,0,1,0,4.5,0.394197147458017,4.5,4.5,0.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-06-20 15:07:11
558,558,14899,39510,24,30,0,1,0,4.5,0.4425491589670693,4.5,4.5,0.0,-1.0,-1,6,-1,-1,4,6,21,str,2023-06-20 15:07:19
559,559,14899,39510,15,30,0,1,0,4.5,0.3927128427128427,4.5,4.5,0.0,-1.0,-1,7,-1,-1,4,1,40,str,2023-06-20 15:07:52
560,560,14692,38189,24,19,0,1,0,4.5,0.4232113243307273,4.5,4.5,4.5,4.5,-1,1,-1,-1,4,6,21,str,2023-06-19 14:31:57
561,561,14692,38189,5,19,0,1,0,4.0,0.2336050892471126,4.0,4.0,4.0,4.0,-1,2,-1,-1,4,8,30,str,2023-06-19 14:33:19
562,562,14692,38189,3,19,0,1,0,4.0,0.262063492063492,4.0,4.0,4.0,4.0,-1,3,-1,-1,4,6,72,str,2023-06-19 14:39:12
563,563,14692,38189,29,19,0,1,0,3.5,0.184384861758749,3.5,3.5,3.5,3.5,-1,6,-1,-1,3,10,99,str,2023-06-19 14:39:21
564,564,14692,38189,27,19,0,1,0,3.525,0.2684971838197644,3.5,3.5,3.6,3.5,-1,7,-1,-1,3,8,111,str,2023-06-19 14:39:31
565,565,14692,38189,24,19,0,1,0,4.5,0.4232113243307273,4.5,4.5,4.5,4.5,-1,1,-1,-1,4,6,21,str,2023-06-19 14:39:34
566,566,14692,38189,6,19,0,1,0,4.0,0.3195307108350586,4.0,4.0,4.0,4.0,-1,5,-1,-1,4,5,13,str,2023-06-19 14:39:36
567,567,14692,38189,1,19,0,1,0,3.0,0.2928571428571428,4.0,4.0,0.0,4.0,-1,4,-1,-1,4,4,6,str,2023-06-19 14:40:14
568,568,14692,38189,26,19,0,1,0,4.5,0.3549861973775017,4.5,4.5,4.5,4.5,-1,1,-1,-1,4,6,23,str,2023-06-19 14:40:25
569,569,14692,38189,10,19,0,1,0,3.375,0.34546783625731,4.5,4.5,0.0,4.5,-1,2,-1,-1,4,4,11,str,2023-06-19 14:41:04
570,570,14692,38247,24,19,0,1,0,4.5,0.4444564694564695,4.5,4.5,4.5,4.5,-1,2,-1,-1,4,6,21,str,2023-06-19 14:46:11
571,571,14692,38247,26,19,0,1,0,4.5,0.3627386703473659,4.5,4.5,4.5,4.5,-1,1,-1,-1,4,6,23,str,2023-06-19 14:46:19
572,572,14692,38247,6,19,0,1,0,4.0,0.316504329004329,4.0,4.0,4.0,4.0,-1,13,-1,-1,4,5,13,str,2023-06-19 14:47:07
573,573,14692,38247,25,19,0,1,0,4.0,0.3110978835978835,4.0,4.0,4.0,4.0,-1,6,-1,-1,4,8,32,str,2023-06-19 14:47:17
574,574,14692,38247,4,19,0,1,0,4.0,0.2813492063492063,4.0,4.0,4.0,4.0,-1,10,-1,-1,4,5,61,str,2023-06-19 14:48:27
575,575,14692,38247,17,19,0,1,0,4.0,0.3507326007326006,4.0,4.0,4.0,4.0,-1,7,-1,-1,4,7,46,str,2023-06-19 14:48:56
576,576,14692,38318,5,19,0,1,0,4.0,0.2306113591269841,4.0,4.0,4.0,-1.0,-1,8,-1,-1,4,8,30,str,2023-06-20 15:22:18
577,577,14692,38318,26,19,0,1,0,4.5,0.345500700280112,4.5,4.5,4.5,-1.0,-1,1,-1,-1,4,6,23,str,2023-06-20 15:23:02
578,578,14692,38318,24,19,0,1,0,4.5,0.4144721019721019,4.5,4.5,4.5,-1.0,-1,2,-1,-1,4,6,21,str,2023-06-20 15:23:06
579,579,14692,38318,17,19,0,1,0,4.0,0.3250076312576312,4.0,4.0,4.0,-1.0,-1,6,-1,-1,4,7,46,str,2023-06-20 15:23:09
580,580,14692,38318,8,19,0,1,0,3.5,0.2203115814226925,3.5,3.5,3.5,-1.0,-1,17,-1,-1,3,7,47,str,2023-06-20 15:23:12
581,581,14692,38318,19,19,0,1,0,4.0,0.2212301587301587,4.0,4.0,4.0,-1.0,-1,12,-1,-1,4,7,26,str,2023-06-20 15:23:36
582,582,14692,38318,25,19,0,1,0,4.0,0.2870355834641548,4.0,4.0,4.0,-1.0,-1,9,-1,-1,4,8,32,str,2023-06-20 15:23:54
583,583,14692,38318,3,19,0,1,0,4.0,0.262063492063492,4.0,4.0,4.0,-1.0,-1,10,-1,-1,4,6,72,str,2023-06-20 15:24:39
584,584,14692,39596,23,19,0,1,0,4.0,0.2936507936507936,4.0,4.0,4.0,4.0,-1,11,-1,-1,4,7,34,str,2023-06-20 15:34:58
585,585,14658,39477,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 14:32:42
586,586,14658,39562,22,8,0,1,0,4.5,0.3447897340754483,4.5,4.5,0.0,0.0,-1,1,-1,-1,4,7,18,str,2023-06-20 15:34:18
587,587,14658,39562,25,8,0,1,0,4.0,0.2869527298098726,4.0,4.0,0.0,0.0,-1,2,-1,-1,4,8,32,str,2023-06-20 15:34:31
588,588,14658,40104,29,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 19:48:36
589,589,14730,37788,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 13:06:34
590,590,14730,37788,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-19 13:06:42
591,591,14730,37788,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 13:06:51
592,592,14730,37891,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 13:18:39
593,593,14730,39567,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 15:16:41
594,594,14730,39567,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 15:18:20
595,595,14730,39567,5,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-20 15:18:32
596,596,14730,39567,4,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,4,4,5,61,str,2023-06-20 15:18:41
597,597,14730,39567,5,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-20 15:18:48
598,598,14730,39567,32,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,5,5,5,16,str,2023-06-20 15:19:00
599,599,14730,39567,18,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-20 15:19:07
600,600,14730,39567,22,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,8,4,7,18,str,2023-06-20 15:19:11
601,601,14730,39567,21,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,28,2,5,9,str,2023-06-20 15:19:20
602,602,14730,39626,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,5,6,13,str,2023-06-20 15:53:06
603,603,14730,39626,4,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,4,4,5,61,str,2023-06-20 15:53:20
604,604,14884,39605,29,0,1,0,0,3.5,0.1716931216931217,3.5,3.5,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 15:35:12
605,605,14884,39605,1,27,0,1,0,0.0,0.2085034013605442,0.0,0.0,0.0,-1.0,-1,29,-1,-1,4,4,6,str,2023-06-20 15:46:08
606,606,14771,37348,29,8,0,1,0,3.5,0.1609493102796674,3.5,0.0,-1.0,-1.0,-1,1,-1,-1,3,10,99,str,2023-06-19 08:16:23
607,607,14771,37348,8,8,0,1,0,3.5,0.2797619047619047,3.5,0.0,-1.0,-1.0,-1,7,-1,-1,3,7,47,str,2023-06-19 08:17:03
608,608,14771,38829,5,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-19 21:50:13
609,609,14805,35878,5,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-14 14:13:56
610,610,14738,38940,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 23:35:44
611,611,14738,39713,29,0,1,0,0,3.5,0.1137546512175592,3.5,3.5,3.5,3.5,-1,-1,-1,1,3,10,99,str,2023-06-20 16:34:30
612,612,14714,38705,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-19 20:17:23
613,613,14714,38705,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 20:17:23
614,614,14714,38750,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 20:46:01
615,615,14714,38750,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 20:49:42
616,616,14656,39768,18,27,0,1,0,5.0,0.2007600215227334,5.0,-1.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 17:06:47
617,617,14656,39768,32,27,0,1,0,5.0,0.2581112567351099,5.0,-1.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 17:06:47
618,618,14656,39768,30,27,0,1,0,5.0,0.255047988187523,5.0,-1.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-20 17:06:47
619,619,14656,39768,22,27,0,1,0,4.5,0.2293650793650793,4.5,-1.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 17:07:18
620,620,14656,39768,22,27,0,1,0,4.5,0.2293650793650793,4.5,-1.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 17:09:09
621,621,14646,38239,5,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-19 14:43:43
622,622,14646,39740,22,24,0,1,0,4.5,0.3268037518037517,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,7,18,str,2023-06-20 16:53:04
623,623,14716,39346,22,27,0,1,0,3.0,0.2142135642135642,4.5,4.5,0.0,0.0,-1,3,-1,-1,4,7,18,str,2023-06-20 17:31:35
624,624,14716,39346,32,27,0,1,0,1.6666666666666667,0.1743628950050968,0.0,5.0,0.0,1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 17:34:51
625,625,14716,39346,18,27,0,1,0,1.6666666666666667,0.1473775751435325,0.0,5.0,0.0,1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 17:35:01
626,626,14716,39346,5,27,1,0,0,4.0,0.177286396329365,4.0,4.0,4.0,0.0,-1,-1,-1,2,4,8,30,str,2023-06-20 17:36:21
627,627,14665,37867,26,16,0,1,0,4.5,0.4289390756302521,4.5,4.5,4.5,4.5,-1,1,-1,-1,4,6,23,str,2023-06-19 13:19:03
628,628,14689,39912,15,10,0,1,0,4.5,0.345610119047619,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,1,40,str,2023-06-20 18:16:27
629,629,14689,39912,28,10,0,1,0,4.5,0.3293253968253968,4.5,4.5,4.5,0.0,-1,2,-1,-1,4,1,18,str,2023-06-20 18:16:59
630,630,14689,39912,5,10,0,1,0,4.0,0.2534613715277777,4.0,4.0,4.0,0.0,-1,5,-1,-1,4,8,30,str,2023-06-20 18:17:15
631,631,14689,39912,25,10,0,1,0,4.0,0.2602694924123495,4.0,4.0,4.0,0.0,-1,6,-1,-1,4,8,32,str,2023-06-20 18:17:17
632,632,14689,39912,4,10,0,1,0,4.0,0.2536541005291005,4.0,4.0,4.0,0.0,-1,3,-1,-1,4,5,61,str,2023-06-20 18:17:17
633,633,14689,39912,17,10,0,1,0,4.0,0.33622557997558,4.0,4.0,4.0,0.0,-1,4,-1,-1,4,7,46,str,2023-06-20 18:17:17
634,634,14684,38542,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 18:15:12
635,635,14684,38542,31,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,9,4,3,49,str,2023-06-19 18:28:27
636,636,14684,38542,18,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,5,6,13,str,2023-06-19 18:29:03
637,637,14684,38542,18,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,5,6,13,str,2023-06-19 18:29:56
638,638,14684,39945,5,31,0,1,0,4.0,0.2977942088293651,4.0,4.0,-1.0,-1.0,-1,2,-1,-1,4,8,30,str,2023-06-20 18:25:37
639,639,14762,39860,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,5,6,13,str,2023-06-20 17:45:13
640,640,14766,40039,9,22,0,1,0,3.0,0.5375457875457875,3.0,3.0,3.0,3.0,0,18,-1,-1,3,7,40,str,2023-06-20 19:23:19
641,641,14768,40024,5,10,0,1,0,4.0,0.1307183159722222,4.0,0.0,-1.0,-1.0,-1,5,-1,-1,4,8,30,str,2023-06-20 19:14:40
642,642,14768,40024,13,10,0,1,0,3.0,0.1512648809523809,3.0,0.0,-1.0,-1.0,-1,10,-1,-1,4,1,43,str,2023-06-20 19:15:16
643,643,14768,40024,8,10,0,1,0,3.5,0.1587585034013605,3.5,0.0,-1.0,-1.0,-1,8,-1,-1,3,7,47,str,2023-06-20 19:15:16
644,644,14768,40024,29,10,0,1,0,3.5,0.1092911470143613,3.5,0.0,-1.0,-1.0,-1,7,-1,-1,3,10,99,str,2023-06-20 19:17:05
645,645,14768,40024,25,10,0,1,0,4.0,0.1368430335097001,4.0,0.0,-1.0,-1.0,-1,6,-1,-1,4,8,32,str,2023-06-20 19:18:43
646,646,14764,38355,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 15:10:22
647,647,14667,40243,18,27,0,1,0,5.0,0.2110824045930429,5.0,1.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 21:31:55
648,648,14667,40243,32,27,0,1,0,5.0,0.2583627278071722,5.0,1.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 21:32:06
649,649,14667,40243,32,27,0,1,0,5.0,0.2583627278071722,5.0,1.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 21:32:27
650,650,14667,40243,30,27,0,1,0,5.0,0.2628664799253034,5.0,1.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-20 21:32:39
651,651,14667,40243,32,27,0,1,0,5.0,0.2583627278071722,5.0,1.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 21:33:02
652,652,14667,40243,18,27,0,1,0,5.0,0.2110824045930429,5.0,1.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 21:33:08
653,653,14669,40273,18,27,0,1,0,5.0,0.2754573580844767,5.0,5.0,5.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 21:42:52
654,654,14669,40273,32,27,0,1,0,5.0,0.3415270429159318,5.0,5.0,5.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 21:42:52
655,655,14669,40273,30,27,0,1,0,5.0,0.3550802879291251,5.0,5.0,5.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-06-20 21:42:52
656,656,14669,40273,17,27,0,1,0,4.0,0.4050838574423479,4.0,4.0,4.0,-1.0,-1,15,-1,-1,4,7,46,str,2023-06-20 21:43:53
657,657,14718,40343,29,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 21:52:02
658,658,14674,37574,4,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,4,4,5,61,str,2023-06-19 12:15:09
659,659,14674,37585,5,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,8,30,str,2023-06-19 12:17:02
660,660,14674,40340,4,8,1,0,0,4.0,0.2966765873015873,4.0,4.0,4.0,-1.0,-1,-1,-1,1,4,5,61,str,2023-06-20 21:58:45
661,661,14696,39500,25,27,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,13,-1,-1,4,8,32,str,2023-06-20 15:04:04
662,662,14704,40371,17,27,0,1,0,4.0,0.2981379731379731,4.0,4.0,4.0,4.0,-1,1,-1,-1,4,7,46,str,2023-06-20 22:05:57
663,663,14704,40371,17,27,0,1,0,4.0,0.2981379731379731,4.0,4.0,4.0,4.0,-1,1,-1,-1,4,7,46,str,2023-06-20 22:06:21
664,664,14907,38237,29,0,1,0,0,3.5,0.2580259997173943,3.5,3.5,3.5,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-19 14:45:37
665,665,14907,39987,22,15,0,1,0,4.5,0.3562169312169311,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,7,18,str,2023-06-20 20:47:35
666,666,14907,39987,18,23,0,1,0,5.0,0.2822252488566047,5.0,5.0,5.0,1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 21:38:03
667,667,14907,39987,30,23,0,1,0,5.0,0.3723062558356675,5.0,5.0,5.0,1.0,-1,2,-1,-1,5,5,9,str,2023-06-20 21:39:48
668,668,14907,39987,26,23,0,1,0,4.5,0.382873245916724,4.5,4.5,4.5,0.0,-1,3,-1,-1,4,6,23,str,2023-06-20 21:40:40
669,669,14907,39987,7,23,0,1,0,4.5,0.3943174603174603,4.5,4.5,4.5,0.0,-1,4,-1,-1,4,4,20,str,2023-06-20 21:41:14
670,670,14907,39987,10,23,0,1,0,4.5,0.382583774250441,4.5,4.5,4.5,0.0,-1,6,-1,-1,4,4,11,str,2023-06-20 21:41:15
671,671,14907,40368,29,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 22:00:39
672,672,14907,40368,18,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,5,6,13,str,2023-06-20 22:01:20
673,673,14907,40368,8,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,16,3,7,47,str,2023-06-20 22:06:04
674,674,14765,40391,29,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 22:12:43
675,675,14711,40401,32,27,0,1,0,5.0,0.327541138779671,5.0,5.0,1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-06-20 22:17:43
